id,question,question_concept,choices,answerKey,pashto_question,pashto_choices
cb6766fb25daee911fc8e9816b98938c,"He was at the gym trying to build muscle, what is it called that he is trying to build muscle on?",muscle,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['body of animal', 'arm', 'bodybuilder', 'body of dog',
       'human body'], dtype=object)}",E,هغه په جیم کې و چې د عضلاتو جوړولو هڅه کوي، هغه څه ته ویل کیږي چې هغه د عضلاتو جوړولو هڅه کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د حیوان بدن"", ""لاس"", ""بدن جوړونکی"", ""د سپي بدن"", ""انسان بدن""]}"
54231f875bb7fe4d3e4afb6eae64387c,What part of plants is pretty?,plants,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['dirt', 'no neurons in', 'millions of cells', 'flowers on',
       'roots'], dtype=object)}",D,د ونو کومه برخه ښکلا لري؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""خاک"", ""هیڅ نیورون نه لري"", ""میلیونونه حجرات"", ""ګلونه"", ""ریښې""]}"
7d7f7d7a8ae3b20ca9fc0da6efe467b4,"The man was going fishing instead of work, what is he seeking?",going fishing,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['food', 'relaxation', 'killing', 'missing morning cartoons',
       'boredom'], dtype=object)}",B,مرد د کار پر ځای کبانو نیولو ته تللی و، هغه څه لټوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""خواړه"", ""آرام"", ""قتل"", ""د سهار کارتونونه له لاسه ورکول"", ""خستګي""]}"
31b72d4e4ae7c672c20e27e42499ec79,What could you get an unsmooth pit from?,pit,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['backyard', 'rock', 'mine', 'cherry', 'peach'], dtype=object)}",E,تاسو د کوم عیر هموار غار موندلی شئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""شاته حویلي"", ""ډبره"", ""کان"", ""چیری"", ""مېوه""]}"
26ce83b8e9a263079aa8cdbd5258d667,"The man tried to reply to the woman, but he had difficulty keeping track of conversations that he didn't do what to?",reply,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['initiate', 'ignore', 'question', 'answer', 'ask'], dtype=object)}",A,یو سړي ښځې ته د ځواب ویلو هڅه وکړه، مګر هغه د خبرو اترو په تعقیب کې ستونزه درلوده چې هغه څه نه کړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""پیلول"", ""پام نه کول"", ""پوښتنه"", ""ځواب"", ""پوښتنه کول""]}"
30138608d4934a75cf0911a06b021374,"I couldn't find anybody who recalled the event, what were they adroit at doing?",anybody,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['question authority', 'act fool', 'wash dishes', 'act innocent',
       'forget'], dtype=object)}",E,زه هیڅوک ونه موندل چې پیښه یې یادوي، دوی په څه کې ماهر وو؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د واک پوښتنه"", ""احمق عمل کول"", ""د لوښو مینځل"", ""معصوم عمل کول"", ""هیرول""]}"
01abce8c4964371d85a5be2019f75827,Where would you find a large dining room containing a fancy chandelier?,dining room,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['mansion', 'every house', 'own home', 'table', 'restaurant'],
      dtype=object)}",A,چیرته به تاسو د یوې لویې ډوډۍ خوري خونه ومومئ چې په کې یو ښکلی پانوس لري؟ ,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""شاهي ماڼۍ"", ""هره کور"", ""خپل کور"", ""میز"", ""ریستوران""]}"
3e2222c99e11fca2ad4af2d470eb8ea2_1,"The extremely large cargo plane could only land at a specialized runway, these were only located at a what?",runway,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['back yard', 'bowling alley', 'city', 'military base',
       'fashion show'], dtype=object)}",D,دا خورا لوی بار وړونکی الوتکه یوازې په ځانګړي رن وې کې ناستې ته اړتیا لري، دا یوازې په کوم ځای کې موندل کیږي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""شاته حیاط"", ""بولینګ الی"", ""ښار"", ""پوځي اډه"", ""فیشن شو""]}"
847dbf5b73c3e8d49bb9a36491d95e79,"The carpet was smelly and discouraged the league from playing there, where was this smelly carpet installed?",carpet,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['bedroom', 'movie theater', 'bowling alley', 'church', 'office'],
      dtype=object)}",C,فرش بد بوی و او د لیګ د لوبیدو مخه نیوله، دا بد بوی فرش چیرته نصب شوی و؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""خوابګاه"", ""فلم تیاتر"", ""بولینګ الی"", ""کلیسا"", ""دفتر""]}"
fa031cff8e11e75c68d6a99ef0e5ca3a,How can someone be let into a brownstone?,brownstone,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['brooklyn', 'ring', 'subdivision', 'bricks', 'new york city'],
      dtype=object)}",B,څنګه کولی شي یو څوک په براؤن سټون کې داخل شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""بروکلین"", ""زنگ"", ""سب ډویژن"", ""خښتې"", ""نیو یارک ښار""]}"
c592258c88295756833e9796e881057b,Where would someone purchase an upright piano?,upright piano,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['music class', 'college', 'music store', 'music room',
       'music band'], dtype=object)}",C,چیرته به یو څوک د عمودي پیانو پیرود وکړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""موسیقي ټولګي"", ""کالج"", ""موسیقي پلورنځی"", ""موسیقي خونه"", ""موسیقي ډله""]}"
e1403a7c581bc263aea2ed8d179826d1,Where would you keep an ottoman near your front door?,ottoman,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['living room', 'parlor', 'furniture store', 'basement', 'kitchen'],
      dtype=object)}",A,چیرته به تاسو د خپلې مخې دروازې سره یو اوتومان وساتئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د اوسیدو خونه"", ""پالور"", ""فرنیچر پلورنځی"", ""زیرمې"", ""پخلنځی""]}"
15c38f66e811d6ed68cde931bc31d93c,Diving into backyard pools can be very dangerous and can lead to serious head and what?,diving,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['going somewhere', 'splats', 'cancer', 'getting wet',
       'spinal injuries'], dtype=object)}",E,په شاته حیاط کې د حوضونو ته ټوپ وهل خورا خطرناک کیدی شي او د جدي سر او څه ته لاره هواروي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""چیرته تلل"", ""سپلاټونه"", ""سرطان"", ""اوښتي کیدل"", ""د ریښې ټپونه""]}"
1ac54dbf6b67f27daa3d456416047584,Where would one find a snake in a cage?,snake,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['tropical forest', 'oregon', 'woods', 'pet store', 'louisiana'],
      dtype=object)}",D,چیرته به یو څوک په قفس کې مار ومومي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""استوګنځی ځنګل"", ""اوریګون"", ""جنگل"", ""پالتو حیواناتو پلورنځی"", ""لوئیزیانا""]}"
21763a65765b5405c9a54484c2e54a72,Where are people likely to become impatient?,people,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['end of line', 'buildings', 'apartment', ""neighbor's house"",
       'address'], dtype=object)}",A,عموماََ کوم خلک ځای کښې خلک صبر له لاسه ورکړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د کرښې پای"", ""بناوې"", ""اپارتمان"", ""ګاونډي کور"", ""پته""]}"
c492b8b9754a181c924c1df19998cbc7,"When you fail to finish something, you failed at doing what to it",fail,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['winning', 'passing', 'completing', 'do well', 'succeeding'],
      dtype=object)}",C,کله چې تاسو د څه شی بشپړولو کې ناکام شئ، تاسو په دې کې د څه کولو کې ناکام شوي یاست؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""ګټل"", ""تېرول"", ""بشپړول"", ""ښه کول"", ""بریالیتوب""]}"
fff554fffa1a0adc64b8d1e21d55534b,John didn't care about style.  He felt that form was less important than what?,form,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['shapeless', 'quality', 'function', 'change shape', 'chaos'],
      dtype=object)}",C,جان د جوړښت په اړه فکر نه کاوه. هغه احساس کاوه چې بڼه د څه په پرتله کم اهمیت لري؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""بې شکل"", ""کیفیت"", ""دنده"", ""شکل بدلول"", ""هرج و مرج""]}"
8ea5720718c0e122efa6277edb511569,"When you get together with friends to watch film, you might do plenty of this?",watch film,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['see what happens', 'enjoy stories', 'pass time', 'have fun',
       'interesting'], dtype=object)}",D,کله چې تاسو د خپلو ملګرو سره د فلم د لیدو لپاره راټول شئ، تاسو ممکن د دې ډیر څه وکړئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""وګورئ چې څه پیښیږي"", ""کیسې خوند واخلئ"", ""وخت تېر کړئ"", ""خوشحاله اوسئ"", ""دلچسپ""]}"
23e4257a49972efd8a97672f060be1c1,A supermarket is uncommon in what type of collection of shops?,supermarket,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['strip mall', 'city or town', 'shoppingcentre', 'boutique',
       'vermont'], dtype=object)}",A,یو سوپر مارکیټ په کوم ډول د دوکانونو ټولګه کې غیر معمولي دی؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""سټریپ مال"", ""ښار یا کلي"", ""خریداری مرکز"", ""بوتیک"", ""ورمونت""]}"
a018d65a74b9e77d81014fd8f6d78f77,"Bill puts meat on the scale, where does Bill work?",scale,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['music store', 'assay office', 'tidal wave', 'butcher shop',
       'bathroom'], dtype=object)}",D,بیل غوښه په ترازوي کې ږدي، بیل چیرته کار کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""موسیقي پلورنځی"", ""تحلیل دفتر"", ""د طوفان څپې"", ""قصابۍ"", ""تشناب""]}"
24ceaf5c10863e73919b5f1b0f2db38e,"I'm having some food at my party, what will I need to serve it?",food,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['zoo', 'pan', 'bowl', 'kitchen', 'spoon'], dtype=object)}",E,زه په خپل پارټي کې څه خواړه لرم، زه به د دې د وړاندې کولو لپاره څه ته اړتیا ولرم؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""زoo"", ""تابه"", ""کاسه"", ""پخلنځی"", ""چمچ""]}"
900492bd731f8f615ed7c08155737d44,Before racers start to run they must do what at the starting line?,run,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['learn to walk', 'walking', 'walk slowly', 'breathe',
       'stand still'], dtype=object)}",E,مخکې له دې چې سیالان د منډې لپاره پیل وکړي، هغوی باید په پیل کرښه کې څه وکړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د تګ زده کړه"", ""تګ"", ""آهسته تګ"", ""ساه اخیستل"", ""په ځای کې ودریږئ""]}"
4e3f85dc92eaad4ae6bc6529d62e382c,What does an actor do when they are bored of their roles?,actor,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['mask', 'branch out', 'wear costume', 'pretend', 'sing songs'],
      dtype=object)}",B,یو اداکار څه کوي کله چې د خپلو رولونو څخه دیغ شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""ماسک"", ""پراخیدل"", ""کالۍ اغوستل"", ""ادعا کول"", ""غږیزې سندرې ویل""]}"
fa1f17ca535c7e875f4f58510dc2f430,What is a person called who doesn't have immortality?,immortality,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['mortal', 'dying', 'death', 'dead', 'mortal'], dtype=object)}",E,هغه کس چې د جاودانۍ نه لري، څه نومیږي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""مړ"", ""مړیدل"", ""مرګ"", ""مړ"", ""مړ""]}"
76b6f0765a3b2fba71021f902142edc0,Why would you be watching tv instead of doing something else?,watching tv,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['headache', 'laughter', 'laziness', 'erections', 'wasting time'],
      dtype=object)}",C,ولې تاسو تلویزیون ګورئ پر ځای د دې چې بل څه وکړئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""سر درد"", ""خندا"", ""سستۍ"", ""د جنسي اړیکو"", ""وخت ضایع کول""]}"
f1368ab1d4ee05d72d555474fcd737d7,"If chewing food is difficult for you, what is a possible reason?",chewing food,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['broken jaw', 'sore mouth', 'eating', 'good digestion',
       'avoiding choking'], dtype=object)}",B,که د خوړو ژوولو کې تاسو ته ستونزه وي، نو کوم ممکنه دلیل دی؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""شکسته ژبه"", ""د خولې درد"", ""خوړل"", ""ښه هضم"", ""د خنثی کیدو مخنیوی""]}"
3dee8fc7f0a3fbf4de111b6686fca157,"He had to wear a tuxedo while playing the keyboard instrument, so did the other hundred members of the what?",keyboard instrument,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['music store', 'band', 'medium', 'orchestra', 'piano store'],
      dtype=object)}",D,هغه باید د کیبورد آلې غږولو پر مهال د ټکسیدو واغوندي، نو د کومو نورو سل غړو هم باید همداسې وکړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""موسیقي پلورنځی"", ""بینډ"", ""منځنۍ"", ""سمفوني"", ""پیانو پلورنځی""]}"
ea0e7771afd86a59fd9f7764b77e3fa4,Where do you find the most amount of leafs?,leaf,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['floral arrangement', 'ground', 'forrest', 'field', 'compost pile'],
      dtype=object)}",C,چیرته تاسو د پاڼو تر ټولو زیات مقدار مومئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""ګلونه ترتیب"", ""ځمکه"", ""جنگل"", ""کرنیز میدان"", ""کمپوست""]}"
2c845646032bbf27fb3904330d59d324,Where can children play with animals?,animals,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['meadow', 'play room', 'surface of earth', 'zoos', 'fairgrounds'],
      dtype=object)}",E,چیرته ماشومان د حیواناتو سره لوبې کولی شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""چمن"", ""لوبو خونه"", ""ځمکې سطحه"", ""زoo"", ""میله""]}"
bc08c354e5bead6863ea4a29cb8fa359,What kind of tale might feature a talking weasel?,weasel,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['mulberry bush', 'animated film', 'chicken coop', 'history book',
       ""children's story""], dtype=object)}",E,کوم ډول کیسه کې ممکن د خبرو کوونکي ویسل شتون ولري؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""توته بوټی"", ""انیمیشن فلم"", ""چرګانو قفس"", ""تاریخي کتاب"", ""د ماشومانو کیسه""]}"
fb35c7aa5694bab2cde4b7257bfae003,What kind of status is the bald eagle given?,bald eagle,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['outside', 'world', 'protection', 'colorado', 'america'],
      dtype=object)}",C,د سپین وزر طوطی ته کوم ډول حیثیت ورکول کیږي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""بهر"", ""دنیا"", ""خونديتوب"", ""کولوراډو"", ""امریکا""]}"
e2a9f0041d17a9944377a91bef5e0d0d,Why do most people take a quick rest during the day?,rest,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['need to', 'hungry', 'feel more energetic', 'weak', 'regenerate'],
      dtype=object)}",C,ولې اکثره خلک د ورځې په اوږدو کې یوه چټکه استراحت کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""ضرورت لري"", ""ګرسنه"", ""زیات انرژي احساسول"", ""کمزوری"", ""نوې انرژي ترلاسه کول""]}"
ae56eff01d05422ddbcb26be7181356a,What could suddenly stop someone when he or she is running?,running,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['mushroom', 'falling down', 'sweating', 'exhaustion',
       'getting tired'], dtype=object)}",B,څه شی کولی شي ناڅاپه یو څوک ودروي کله چې هغه یا هغې روان وي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""مشروم"", ""لاندې کېدل"", ""پخلی"", ""ستړیا"", ""ستړی کېدل""]}"
895aa97bb84d874d71b2aed572cebfdd,Where would you find a monkey in the wild?,monkey,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['zoo', 'barrel', 'research laboratory', 'captivity', 'thailand'],
      dtype=object)}",E,چیرته تاسو کولی شئ په طبیعت کې میمون ومومئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""زoo"", ""ډرم"", ""تحقیقاتي لابراتور"", ""بندیز"", ""تایلنډ""]}"
9d625e948e9c3777e7cc54ed8ffea135,Where could a sloth live?,sloth,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['tropical jungle', 'manual', 'work', 'transit', 'countryside'],
      dtype=object)}",A,یو لمحه چیرته ژوند کولی شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""تروپیکي جنگل"", ""لارښود"", ""کار"", ""انتقال"", ""کلی""]}"
d107d67d525a686fbd8282314d2ea33c,"A gentleman is carrying equipment for golf, what is he likely to have?",gentleman,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['club', 'assembly hall', 'meditation center', 'meeting', 'church'],
      dtype=object)}",A,یو سړی د ګالف لپاره تجهیزات لري، هغه څه لري؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""کلب"", ""اجتماعي تالار"", ""مراقبت مرکز"", ""ملاقات"", ""کلیسا""]}"
fee5ff19811750ad019665af7b36b3c4,"If you have a home with a courtyard, what's one thing you probably don't have to care for any longer?",courtyard,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['lawn', 'kids', 'asshole', 'spain', 'office complex'], dtype=object)}",A,که تاسو یو کور ولرئ چې حیاط لري، نو یوه شی چې تاسو یې نور خیال نه لرئ څه دی؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""چمن"", ""ماشومان"", ""بد اخلاق"", ""سپین"", ""اداري کمپلکس""]}"
e69da59cbcf2a302e4523571eba8186b,"The computer was difficult for he to understand at the store, so what did she sign up for to learn more?",computer,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['classroom', 'facebook', 'school', 'apartment', 'demonstration'],
      dtype=object)}",E,کمپیوټر د هغې لپاره په دوکان کې پوهیدل سخت و، نو هغې څه ته لاسلیک وکړ چې نور زده کړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""درسي خونه"", ""فیس بک"", ""ښوونځی"", ""اپارتمان"", ""ننداره""]}"
2dd138a63b5895cf737ced793cc668e7,"If you take the risk buying a used car, you still hope it can what?",car,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['go fast', 'start running', 'going too fast', 'look good',
       'last several years'], dtype=object)}",E,که تاسو د کارول شوي موټر اخیستلو خطر ومنئ، نو تاسو لاهم هیله لرئ چې دا څه وکړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""چټک ځي"", ""چالان شي"", ""ډیر چټک ځي"", ""ښه ښکاري"", ""چند کاله دوام وکړي""]}"
b33047f46db680a9b630c13e8ca115cc,"Dan was ditting quietly on the couch with a book in his hand.  Laurie thought that he was just focused on what he was doing, but he actually did what?",sitting quietly,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['eat', 'think', 'reading', 'meditate', 'fall asleep'], dtype=object)}",E,ډان په کناپه کې په ارامه سره د کتاب سره ناست و. لوری فکر کاوه چې هغه یوازې په هغه څه تمرکز لري چې هغه یې کوي، مګر هغه په حقیقت کې څه وکړل؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""خوړل"", ""فکر کول"", ""لول"", ""مراقبه"", ""خواب ته تلل""]}"
f20d40bc4af588223e880e0bb58b27b8,What is the primary purpose of cars?,cars,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['cost money', 'slow down', 'move people', 'turn right',
       'get girls'], dtype=object)}",C,د موټرو اصلي هدف څه دی؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""پیسې لګوي"", ""وروستۍ"", ""خلک لیږدوي"", ""ښي خواته ګرځي"", ""جینکو ته رسوي""]}"
b6b66d4519a84b8331ea55f84767e9df,"Alabama is full of different people, but they are all citizens of what?",alabama,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['united states', 'deep south', 'floribama', 'gulf states',
       'florabama'], dtype=object)}",A,الاباما د مختلفو خلکو سره ډک دی، مګر دوی ټول د څه تابعیت لري؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""متحده ایالات"", ""ژور جنوب"", ""فلوریباما"", ""خلیج ایالتونه"", ""فلوراباما""]}"
952cf4b2f7a434b2eeae9f4c7ed89c0a,They were hoping their campaign would create a rise in awareness of the problem and hopefully do what to its effect?,rise,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['set', 'fall', 'park', 'descend', 'reduce'], dtype=object)}",E,هغوی هیله درلوده چې د دوی کمپاین به د دې ستونزې په اړه د پوهاوي زیاتوالی رامنځته کړي او هیله لري چې څه وکړي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""ټاکل"", ""راښکته"", ""پارک"", ""کموالی"", ""کموالی""]}"
b63e5cd88bfe75d29ff9fdc6dd97fed6,What do airplanes do as they are arriving at the gate?,airplanes,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['slow down', 'crash', 'speed up', 'land', 'carry people'],
      dtype=object)}",A,هوایي الوتکې څه کوي کله چې دوی د دروازې ته رسي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""وروستۍ"", ""تصادف"", ""چټک شي"", ""نازک شي"", ""خلک لیږدوي""]}"
ec5a336080e37fbe95d72ad5f9c65ba7,If a person with mental illness stops treatment what will likely happen?,mental illness,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['managed', 'dancing', 'recur', 'effectively treated',
       'cause suffering'], dtype=object)}",C,که یو شخص چې رواني ناروغي لري درملنه ودروي، نو څه به پیښ شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""مدیریت شوی"", ""رقص"", ""بیا پیښیدل"", ""موثره درملنه"", ""رنجول""]}"
6386bcf080633bc3eeb3317a5435b7b7,The gimmicky low brow TV show was about animals when they what?,animals,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['sick', 'mammals', 'males', 'bite', 'attack'], dtype=object)}",E,د ټلویزیوني شو چې د حیواناتو په اړه و کله چې دوی څه کوي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""بیمار"", ""ممالیک"", ""نر"", ""کاږل"", ""حمله""]}"
43ab0ff711e60d51f943bbd2cdd6515a,"A loud machine is irritating, but many are expected where?",machine,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['museum', 'house', 'laboratory', 'library', 'industrial area'],
      dtype=object)}",E,یو غږېدونکی ماشین به اغیز کوي ، مګر چیرته د دې ډول ماشینونو تمه کیږي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""موزیم"", ""کور"", ""لابراتور"", ""کتابخانه"", ""صنعتی سیمه""]}"
11c4c78d61e8212f0984fd07eb22b669,What part of a table would you put a ruler in?,ruler,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['drawer', 'desk', 'the backside', 'office', 'measure distance'],
      dtype=object)}",A,د یوې مېز کومه برخه کې به تاسو رېلر واچوئ؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""دروازه"", ""میز"", ""شاته"", ""دفتر"", ""فاصله اندازه کول""]}"
e61891746aa94ab57aaa754614034aef,What happens if someone kisses too long?,kissing,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['strong feelings', 'herpes', 'shortness of breath', 'excitement',
       'arousal'], dtype=object)}",C,که چیرې څوک ډیر وخت مچ کړي، څه پیښیږي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""قوي احساسات"", ""هرپس"", ""د تنفس لنډوالی"", ""هیجان"", ""جنسي تحریک""]}"
97da9aa4ea4b22744ec51cba49f35bfc,"If I have a modern light source in my living room, what is it likely to be?",light source,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['sky', 'house', 'lamp', 'match', 'candle'], dtype=object)}",C,که زه په خپل اوسیدونکي خونه کې یوه عصري رڼا ولرم، نو دا څه کیدی شي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""اسمان"", ""کور"", ""لامپ"", ""مچ"", ""شمعه""]}"
46241bc83e8d81196ae5783b2b9854a4,"The person saw the mess his children made, what was his following reaction?",person,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['smell smoke', 'cross street', 'cry', 'bank savings', 'look angry'],
      dtype=object)}",E,یو کس د خپلو ماشومانو لخوا جوړ شوي ګډوډي ولیدله، د هغه وروسته څه غبرګون وښود؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""د سګرټو بوی"", ""کوڅه تیری"", ""ژړل"", ""بانک سپما"", ""غصه ښکاره کول""]}"
18844d3aa4e52b331b5382c8244cf4db,Who might wear dark glasses indoors?,dark glasses,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['blind person', 'glove box', 'movie studio', 'ray charles',
       'glove compartment'], dtype=object)}",A,څوک ممکن په کور دننه کې توره عینکې واغوندي؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""نابینا شخص"", ""د دستکشې بکس"", ""فلم سټوډیو"", ""ری چارلز"", ""د دستکشې خونه""]}"
056b33c7050c167b0d4348d40d169358,Where would stones not be arranged in a path?,stones,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['quarries', 'field', 'park', 'bridge', 'made from rocks'],
      dtype=object)}",B,چیرته به ډبرې په یوه لاره کې نه وي ترتیب شوې؟,"{""label"": [""A"", ""B"", ""C"", ""D"", ""E""], ""text"": [""کانونه"", ""کروندې"", ""پارک"", ""پل"", ""د ډبرو څخه جوړ شوی""]}"
